microrregion_code,microrregion_name,uf,macroregion,start_year,end_year,homicides_start,population_start,rate_start_per_100k,homicides_end,population_end,rate_end_per_100k,delta_rate_per_100k,rate_average_2015_2017_per_100k,rate_average_2022_2024_per_100k,delta_average_rate_per_100k,visual_scale_limit,visual_value_clipped,visually_clipped
51010,Canarana,MT,Centro-Oeste,2016,2024,21,109827.0,19.12098117949138,32,145829.0,21.943509178558447,2.8225279990670664,25.194269062651774,21.704383931678375,-3.4898851309733985,45.0,2.8225279990670664,0
51011,Médio Araguaia,MT,Centro-Oeste,2016,2024,16,67282.0,23.780505930263665,23,83072.0,27.68682588597843,3.906319955714764,18.82698005331008,25.467712485956817,6.640732432646736,45.0,3.906319955714764,0
51012,Alto Guaporé,MT,Centro-Oeste,2016,2024,21,72021.0,29.15816220269088,61,85925.0,70.9921443118999,41.833982109209025,25.467207497545886,54.34858068879884,28.881373191252955,45.0,41.833982109209025,0
51013,Tangará da Serra,MT,Centro-Oeste,2016,2024,34,161588.0,21.04116642324925,75,168433.0,44.52809128852422,23.486924865274972,25.170208376315248,38.48556287654396,13.315354500228711,45.0,23.486924865274972,0
51014,Jauru,MT,Centro-Oeste,2016,2024,19,107801.0,17.6250684130945,44,101597.0,43.30836540449029,25.68329699139579,21.337192582078615,40.39030829626784,19.053115714189225,45.0,25.68329699139579,0
51015,Alto Paraguai,MT,Centro-Oeste,2016,2024,13,32538.0,39.953285389390864,12,30537.0,39.296591020728954,-0.6566943686619098,42.00217181961604,50.16959504411653,8.167423224500489,45.0,-0.6566943686619098,0
51016,Rosário Oeste,MT,Centro-Oeste,2016,2024,11,30278.0,36.33000858709294,8,27673.0,28.90904491742854,-7.420963669664399,33.00366340663814,35.993233272144835,2.989569865506695,45.0,-7.420963669664399,0
51017,Cuiabá,MT,Centro-Oeste,2016,2024,362,906316.0,39.94191871267858,192,1045386.0,18.366421589728578,-21.57549712295,37.62683886002816,17.257828863996075,-20.369009996032084,45.0,-21.57549712295,0
51018,Alto Pantanal,MT,Centro-Oeste,2016,2024,41,136000.0,30.147058823529413,58,135066.0,42.94196911139739,12.794910287867978,27.72230590705913,43.76149982594858,16.039193918889453,45.0,12.794910287867978,0
51019,Primavera do Leste,MT,Centro-Oeste,2016,2024,44,97184.0,45.274942377346065,24,140758.0,17.05054064422626,-28.224401733119805,44.205029093077286,20.70324486393162,-23.501784229145667,45.0,-28.224401733119805,0
51020,Tesouro,MT,Centro-Oeste,2016,2024,17,54436.0,31.229333529282094,16,61654.0,25.95127647841178,-5.278057050870313,28.165909452724133,21.916847480658383,-6.24906197206575,45.0,-5.278057050870313,0
51021,Rondonópolis,MT,Centro-Oeste,2016,2024,140,302259.0,46.31789293288207,67,346530.0,19.33454534960898,-26.983347583273087,41.030980596316915,21.08177067171053,-19.949209924606386,45.0,-26.983347583273087,0
51022,Alto Araguaia,MT,Centro-Oeste,2016,2024,12,39187.0,30.622400285809068,18,42935.0,41.9238383603121,11.301438074503029,39.98604742175071,35.678607107178536,-4.307440314572176,45.0,11.301438074503029,0
52001,São Miguel do Araguaia,GO,Centro-Oeste,2016,2024,35,80270.0,43.602840413604085,20,80483.0,24.849968316290397,-18.752872097313688,41.112273882493646,29.218529556629683,-11.893744325863963,45.0,-18.752872097313688,0
52002,Rio Vermelho,GO,Centro-Oeste,2016,2024,19,89406.0,21.25137015412836,22,89977.0,24.450692954866245,3.1993228007378853,30.944977592853576,21.24257907270552,-9.702398520148055,45.0,3.1993228007378853,0
52003,Aragarças,GO,Centro-Oeste,2016,2024,17,58039.0,29.29064939092679,20,55601.0,35.97057606877574,6.67992667784895,28.717642396429824,33.139317691575386,4.421675295145562,45.0,6.67992667784895,0
52004,Porangatu,GO,Centro-Oeste,2016,2024,56,241009.0,23.235646801571725,48,230726.0,20.80389726342068,-2.4317495381510454,26.278918912937943,24.57470492177537,-1.7042139911625718,45.0,-2.4317495381510454,0
52005,Chapada dos Veadeiros,GO,Centro-Oeste,2016,2024,17,67994.0,25.002206077006793,12,70176.0,17.09986320109439,-7.902342875912403,30.397372098154094,15.860085211912367,-14.537286886241727,45.0,-7.902342875912403,0
52006,Ceres,GO,Centro-Oeste,2016,2024,63,247830.0,25.420651252874954,48,258632.0,18.55918834482972,-6.861462908045233,23.40461878045795,21.27469349105321,-2.129925289404742,45.0,-6.861462908045233,0
52007,Anápolis,GO,Centro-Oeste,2016,2024,285,594868.0,47.909788390029384,63,647461.0,9.73031580280511,-38.179472587224275,43.263042097966135,14.888371290816549,-28.374670807149585,45.0,-38.179472587224275,0
52008,Iporá,GO,Centro-Oeste,2016,2024,11,59230.0,18.57166976194496,4,63164.0,6.332721170286872,-12.238948591658088,20.25909126720616,8.001280204832772,-12.257811062373387,45.0,-12.238948591658088,0
52009,Anicuns,GO,Centro-Oeste,2016,2024,15,116745.0,12.848515996402416,8,112241.0,7.1275202466122005,-5.720995749790215,12.278171980069386,14.958079980853658,2.6799080007842715,45.0,-5.720995749790215,0
52010,Goiânia,GO,Centro-Oeste,2016,2024,1165,2396506.0,48.61243827472162,457,2654677.0,17.214900343808306,-31.397537930913312,49.411753904425815,19.624671412058724,-29.78708249236709,45.0,-31.397537930913312,0
52011,Vão do Paranã,GO,Centro-Oeste,2016,2024,54,118384.0,45.614272198945805,25,111479.0,22.425748347222346,-23.18852385172346,36.32595362668184,26.832121365604234,-9.493832261077603,45.0,-23.18852385172346,0
52012,Entorno de Brasília,GO,Centro-Oeste,2016,2024,765,1205123.0,63.47899757950018,308,1423379.0,21.638650001159213,-41.84034757834097,58.31503841931943,25.132190275187874,-33.182848144131555,45.0,-41.84034757834097,0
52013,Sudoeste de Goiás,GO,Centro-Oeste,2016,2024,165,511944.0,32.230087665838454,107,560421.0,19.09278917099823,-13.137298494840223,35.29555796937231,20.654994164964148,-14.640563804408163,45.0,-13.137298494840223,0
52014,Vale do Rio dos Bois,GO,Centro-Oeste,2016,2024,25,123196.0,20.29286665151466,33,133403.0,24.73707487837605,4.444208226861388,30.847327376732455,24.612417852883713,-6.234909523848742,45.0,4.444208226861388,0
52015,Meia Ponte,GO,Centro-Oeste,2016,2024,150,396171.0,37.86243818956966,78,444934.0,17.530689945025554,-20.331748244544105,36.18289020512333,18.329285616093113,-17.853604589030216,45.0,-20.331748244544105,0
52016,Pires do Rio,GO,Centro-Oeste,2016,2024,25,99623.0,25.0946066671351,21,109548.0,19.16967904480228,-5.92492762233282,17.734530804545393,22.247044155747847,4.512513351202454,45.0,-5.92492762233282,0
52017,Catalão,GO,Centro-Oeste,2016,2024,64,166524.0,38.43289856116836,25,187484.0,13.334471208209767,-25.09842735295859,35.83547712235113,22.162093918230955,-13.673383204120174,45.0,-25.09842735295859,0
52018,Quirinópolis,GO,Centro-Oeste,2016,2024,37,122993.0,30.083012854390088,27,116697.0,23.13684156405049,-6.946171290339599,36.04912438574189,27.091015725758226,-8.958108659983665,45.0,-6.946171290339599,0
53001,Brasília,DF,Centro-Oeste,2016,2024,760,2977216.0,25.5272039381758,308,2982818.0,10.325805999561489,-15.20139793861431,23.646670376387366,11.631784817497929,-12.014885558889437,45.0,-15.20139793861431,0
