microrregion_code,microrregion_name,uf,macroregion,year,homicide_count,population,homicide_rate_per_100k,percentile_unweighted,population_status,homicide_definition,sim_status
23032,Cariri,CE,Nordeste,2015,212,563528.0,37.62013600034071,79.56989247311827,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23033,Brejo Santo,CE,Nordeste,2015,26,104391.0,24.906361659530035,58.78136200716846,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24001,Mossoró,RN,Nordeste,2015,224,368479.0,60.790438532453685,96.415770609319,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24002,Chapada do Apodi,RN,Nordeste,2015,28,75814.0,36.932492679452345,78.67383512544802,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24003,Médio Oeste,RN,Nordeste,2015,16,41204.0,38.831181438695275,81.54121863799283,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24004,Vale do Açu,RN,Nordeste,2015,45,152003.0,29.6046788550226,67.74193548387096,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24005,Serra de São Miguel,RN,Nordeste,2015,15,66658.0,22.502925380299438,52.867383512544805,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24006,Pau dos Ferros,RN,Nordeste,2015,20,118951.0,16.813645955057126,39.24731182795699,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24007,Umarizal,RN,Nordeste,2015,28,67583.0,41.430537265288606,85.66308243727599,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24008,Macau,RN,Nordeste,2015,19,58027.0,32.743378082616715,72.58064516129032,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24009,Angicos,RN,Nordeste,2015,14,53201.0,26.31529482528524,61.82795698924731,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24010,Serra de Santana,RN,Nordeste,2015,11,63966.0,17.196635712722383,40.14336917562724,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24011,Seridó Ocidental,RN,Nordeste,2015,49,104439.0,46.91733930811287,90.14336917562724,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24012,Seridó Oriental,RN,Nordeste,2015,31,124676.0,24.864448650903142,58.60215053763441,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24013,Baixa Verde,RN,Nordeste,2015,27,67253.0,40.146907944627,83.15412186379929,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24014,Borborema Potiguar,RN,Nordeste,2015,58,142602.0,40.67264133742865,84.22939068100358,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24015,Agreste Potiguar,RN,Nordeste,2015,74,247816.0,29.860864512380154,68.45878136200717,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24016,Litoral Nordeste,RN,Nordeste,2015,19,90648.0,20.960197687759244,49.10394265232975,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24017,Macaíba,RN,Nordeste,2015,226,318956.0,70.85616824891207,98.74551971326164,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24018,Natal,RN,Nordeste,2015,601,1139863.0,52.72563457187399,93.9068100358423,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24019,Litoral Sul,RN,Nordeste,2015,40,140036.0,28.564083521380216,65.59139784946237,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25001,Catolé do Rocha,PB,Nordeste,2015,46,121899.0,37.73615862312242,79.74910394265233,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25002,Cajazeiras,PB,Nordeste,2015,27,175657.0,15.370864810397537,34.76702508960574,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25003,Sousa,PB,Nordeste,2015,48,188370.0,25.481764612199395,59.85663082437276,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25004,Patos,PB,Nordeste,2015,61,132985.0,45.86983494379065,88.5304659498208,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25005,Piancó,PB,Nordeste,2015,11,71321.0,15.423227380434936,35.12544802867384,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25006,Itaporanga,PB,Nordeste,2015,24,85842.0,27.95834207031523,64.15770609318996,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25007,Serra do Teixeira,PB,Nordeste,2015,12,121088.0,9.91014799154334,17.56272401433692,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25008,Seridó Ocidental Paraibano,PB,Nordeste,2015,6,40830.0,14.695077149155033,32.795698924731184,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25009,Seridó Oriental Paraibano,PB,Nordeste,2015,20,78186.0,25.58002711482874,60.03584229390681,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25010,Cariri Ocidental,PB,Nordeste,2015,28,127274.0,21.999780002199977,51.7921146953405,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25011,Cariri Oriental,PB,Nordeste,2015,19,66344.0,28.63861087664295,66.12903225806451,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25012,Curimataú Ocidental,PB,Nordeste,2015,38,126686.0,29.995421751416888,68.81720430107526,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25013,Curimataú Oriental,PB,Nordeste,2015,11,96137.0,11.44200463921279,21.684587813620073,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25014,Esperança,PB,Nordeste,2015,16,56890.0,28.124450694322377,64.69534050179212,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25015,Brejo Paraibano,PB,Nordeste,2015,36,116235.0,30.97173828881146,70.96774193548387,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25016,Guarabira,PB,Nordeste,2015,39,170346.0,22.894579268077912,53.584229390681,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25017,Campina Grande,PB,Nordeste,2015,193,528512.0,36.51761927827561,77.41935483870968,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25018,Itabaiana,PB,Nordeste,2015,31,111195.0,27.878951391699268,63.799283154121866,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25019,Umbuzeiro,PB,Nordeste,2015,13,54576.0,23.819994136616828,56.81003584229391,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25020,Litoral Norte,PB,Nordeste,2015,53,150391.0,35.24147056672274,76.16487455197132,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25021,Sapé,PB,Nordeste,2015,58,138743.0,41.80391082793366,86.20071684587813,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25022,João Pessoa,PB,Nordeste,2015,673,1124931.0,59.82589154357023,96.05734767025089,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25023,Litoral Sul,PB,Nordeste,2015,48,87764.0,54.692128891117086,94.6236559139785,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26001,Araripina,PE,Nordeste,2015,108,326540.0,33.07404912108777,73.11827956989248,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26002,Salgueiro,PE,Nordeste,2015,47,169719.0,27.69283344822913,63.62007168458781,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26003,Pajeú,PE,Nordeste,2015,62,328145.0,18.8940864556827,44.2652329749104,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26004,Sertão do Moxotó,PE,Nordeste,2015,52,227553.0,22.851819136640696,53.40501792114696,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26005,Petrolina,PE,Nordeste,2015,165,493230.0,33.45295298339517,73.65591397849462,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26006,Itaparica,PE,Nordeste,2015,59,144396.0,40.859857613784314,84.58781362007169,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26007,Vale do Ipanema,PE,Nordeste,2015,46,192226.0,23.930165534318977,57.168458781362006,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26008,Vale do Ipojuca,PE,Nordeste,2015,473,915023.0,51.6926896919531,93.54838709677419,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26009,Alto Capibaribe,PE,Nordeste,2015,134,305270.0,43.8955678579618,87.81362007168458,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26010,Médio Capibaribe,PE,Nordeste,2015,78,259118.0,30.102115638435,69.17562724014337,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26011,Garanhuns,PE,Nordeste,2015,181,463207.0,39.0754025737953,82.07885304659499,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26012,Brejo Pernambucano,PE,Nordeste,2015,106,223270.0,47.47614995297174,90.50179211469533,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26013,Mata Setentrional Pernambucana,PE,Nordeste,2015,273,560367.0,48.71807226335598,91.75627240143369,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26014,Vitória de Santo Antão,PE,Nordeste,2015,78,227346.0,34.308938798131486,74.91039426523298,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26015,Mata Meridional Pernambucana,PE,Nordeste,2015,291,592516.0,49.11259780326607,92.1146953405018,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26016,Itamaracá,PE,Nordeste,2015,89,182965.0,48.64318312245511,91.57706093189964,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26017,Recife,PE,Nordeste,2015,1328,3439465.0,38.610656017723684,81.18279569892474,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26018,Suape,PE,Nordeste,2015,206,291887.0,70.57525686310113,98.5663082437276,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26019,Fernando de Noronha,PE,Nordeste,2015,0,2930.0,0.0,0.26881720430107525,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
27001,Serrana do Sertão Alagoano,AL,Nordeste,2015,28,93222.0,30.03582845251121,68.99641577060932,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
27002,Alagoana do Sertão do São Francisco,AL,Nordeste,2015,31,86245.0,35.944112702185635,76.88172043010752,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
27003,Santana do Ipanema,AL,Nordeste,2015,69,179875.0,38.35997220291869,80.82437275985663,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
27004,Batalha,AL,Nordeste,2015,30,97012.0,30.924009400898857,70.78853046594982,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
27005,Palmeira dos Índios,AL,Nordeste,2015,87,181933.0,47.819801795166356,90.86021505376344,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
27006,Arapiraca,AL,Nordeste,2015,221,440103.0,50.21551773107659,92.47311827956989,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
27007,Traipu,AL,Nordeste,2015,15,40010.0,37.490627343164206,79.39068100358423,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
27008,Serrana dos Quilombos,AL,Nordeste,2015,106,153466.0,69.07067363455097,98.02867383512545,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
27009,Mata Alagoana,AL,Nordeste,2015,197,319401.0,61.677953419056294,96.95340501792114,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
27010,Litoral Norte Alagoano,AL,Nordeste,2015,29,71967.0,40.296246890936125,83.51254480286738,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
27011,Maceió,AL,Nordeste,2015,720,1239316.0,58.096562942784566,95.6989247311828,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
27012,São Miguel dos Campos,AL,Nordeste,2015,157,306771.0,51.178240446456805,93.01075268817205,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
27013,Penedo,AL,Nordeste,2015,57,131611.0,43.309449818024326,87.45519713261649,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
28001,Sergipana do Sertão do São Francisco,SE,Nordeste,2015,69,169269.0,40.763518423338,84.40860215053763,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
28002,Carira,SE,Nordeste,2015,34,73362.0,46.34551947874922,89.42652329749104,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
28003,Nossa Senhora das Dores,SE,Nordeste,2015,27,66734.0,40.45913627236491,83.87096774193549,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
28004,Agreste de Itabaiana,SE,Nordeste,2015,130,171382.0,75.85394032045372,99.82078853046595,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
28005,Tobias Barreto,SE,Nordeste,2015,66,115317.0,57.23353885376831,95.16129032258064,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
28006,Agreste de Lagarto,SE,Nordeste,2015,44,122233.0,35.996825734457964,77.24014336917563,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
28007,Propriá,SE,Nordeste,2015,39,95020.0,41.043990738791834,84.94623655913979,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
28008,Cotinguiba,SE,Nordeste,2015,29,50854.0,57.025995988516144,94.9820788530466,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
28009,Japaratuba,SE,Nordeste,2015,30,58607.0,51.188424590919176,93.18996415770609,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
28010,Baixo Cotinguiba,SE,Nordeste,2015,60,97556.0,61.503136659969655,96.7741935483871,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
28011,Aracaju,SE,Nordeste,2015,644,925744.0,69.56566826250021,98.38709677419355,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
28012,Boquim,SE,Nordeste,2015,66,163916.0,40.264525732692356,83.33333333333333,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
28013,Estância,SE,Nordeste,2015,55,132943.0,41.37111393604778,85.30465949820788,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29001,Barreiras,BA,Nordeste,2015,4,332223.0,1.204010559172604,0.5376344086021505,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29002,Cotegipe,BA,Nordeste,2015,2,122743.0,1.629420822368689,0.7168458781362007,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29003,Santa Maria da Vitória,BA,Nordeste,2015,12,190013.0,6.315357370285191,5.913978494623656,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29004,Juazeiro,BA,Nordeste,2015,184,498392.0,36.918730637730945,78.49462365591398,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29005,Paulo Afonso,BA,Nordeste,2015,93,183634.0,50.64421621268392,92.831541218638,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29006,Barra,BA,Nordeste,2015,43,186837.0,23.01471335977349,54.121863799283155,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29007,Bom Jesus da Lapa,BA,Nordeste,2015,15,184362.0,8.136166889055229,11.64874551971326,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29008,Senhor do Bonfim,BA,Nordeste,2015,55,309957.0,17.744396803427573,41.577060931899645,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29009,Irecê,BA,Nordeste,2015,120,404025.0,29.70113235567106,68.10035842293907,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29010,Jacobina,BA,Nordeste,2015,95,349295.0,27.1976409625102,62.903225806451616,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29011,Itaberaba,BA,Nordeste,2015,61,264568.0,23.056454295304043,54.30107526881721,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29012,Feira de Santana,BA,Nordeste,2015,339,1082958.0,31.303153030865463,71.68458781362007,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29013,Jeremoabo,BA,Nordeste,2015,21,103200.0,20.348837209302324,47.8494623655914,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
29014,Euclides da Cunha,BA,Nordeste,2015,63,316134.0,19.928258270227182,46.774193548387096,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
