iso3,country,region,subregion,year,homicide_rate_per_100k,source,status
BGR,Bulgaria,Europe,Eastern Europe,2021,1.29412653402161,CTS/External,observed_official_unodc
BGR,Bulgaria,Europe,Eastern Europe,2022,1.11341216291447,CTS/External,observed_official_unodc
BGR,Bulgaria,Europe,Eastern Europe,2023,1.08890737415431,CTS/External,observed_official_unodc
BGR,Bulgaria,Europe,Eastern Europe,2024,1.16903879188868,CTS/External,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2007,0.378284574027927,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2008,0.535373224289705,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2009,1.09833893134157,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2010,0.164847301944209,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2011,0.994424592783129,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2012,0.739947200656415,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2013,0.874958141207108,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2014,0.685532521662828,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2015,0.219034059796298,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2016,0.279797762177498,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2017,0.40485966551844,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2018,0.333861836620704,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2019,0.269238704006036,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2020,0.0,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2021,0.0665883809268237,CTS/NP/SDG/MoI,observed_official_unodc
BHR,Bahrain,Asia,Western Asia,2022,0.195636140255462,CTS/NP/SDG/MoI,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2003,14.8979120576251,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2004,12.949479372068,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2005,15.1209384287019,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2006,17.5098672407607,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2007,22.0753988076454,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2008,20.3842002901258,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2009,23.9794933987487,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2010,25.5797974025621,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2011,34.1646737273659,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2012,29.2966539226222,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2013,31.4023111045433,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2014,31.9122778565412,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2015,37.8879787412108,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2016,28.6041558488412,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2017,31.2431975620062,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2018,23.1718729111893,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2019,24.0704681959437,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2020,18.4407464713126,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2021,30.0222265391437,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2022,32.1981392997156,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2023,27.5385195041564,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BHS,Bahamas,Americas,Latin America and the Caribbean,2024,29.9040826548845,OAS/CTS/GSH 2023 Revision/NP,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2004,1.64212058622739,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2007,1.64448112135673,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2008,1.67192542098005,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2009,1.82999406669529,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2010,1.46924881899287,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2011,1.36298129441799,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2012,1.71656816607988,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2013,1.27393509411472,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2014,1.40259182137488,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2015,1.61998987932639,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2016,1.29570864177198,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2017,1.22496031638975,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2018,1.15146147032772,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2019,1.25540534198886,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2020,1.3032872085846,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2021,0.986160622452258,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2022,1.09211115070447,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2023,1.22446173133237,Interpol/CTS/SDG,observed_official_unodc
BIH,Bosnia and Herzegovina,Europe,Southern Europe,2024,0.979694101577845,Interpol/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2007,6.7864785114628,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2008,5.79262527444136,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2009,5.12235971019014,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2010,4.22516594181188,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2011,3.93761674954488,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2012,3.59291188230382,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2013,3.51842837615655,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2014,3.58925893151456,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2015,3.43617510284546,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2016,3.23189754442635,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2017,2.5274359757027,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2018,2.38395844908102,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2019,2.38463165310244,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2020,2.5558916832354,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2021,2.43207353725639,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2022,1.97313118586165,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2023,1.84297825285662,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLR,Belarus,Europe,Eastern Europe,2024,1.53477603753068,UNSDC/NSO/CTS/SDG,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2003,25.3999545075442,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2004,29.0774177044667,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2005,28.9564420040003,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2006,31.9579266947688,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2007,32.7592029719689,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2008,33.841336699944,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2009,31.028680737267,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2010,40.2816593545567,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2011,37.8859632506156,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2012,43.3594287320507,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2013,28.9789741443153,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2014,35.2513810373364,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2015,33.3957281531601,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2016,37.8388012229062,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2017,38.0491503919464,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2018,37.609161907442,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2019,34.7304566666278,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2020,26.0995390360826,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2021,31.6178339760185,OAS/CTS/MoI,observed_official_unodc
BLZ,Belize,Americas,Latin America and the Caribbean,2022,28.0582917218107,OAS/CTS/MoI,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2003,3.20584746577758,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2004,1.5985932379506,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2005,3.18923314888935,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2006,4.77452314450094,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2007,4.7611868051643,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2008,7.89895654784003,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2009,9.439156768662,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2010,10.9846136946748,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2011,12.5524653826541,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2012,9.42714388963957,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2013,7.86491226690366,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2014,6.29633710588865,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2015,6.30283548811522,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2016,12.6086511107434,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2017,7.86429374710004,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2018,7.83318450282778,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2019,0.0,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2020,10.8726041440154,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2021,10.8278678381388,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2022,13.8999359058511,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BMU,Bermuda,Americas,Northern America,2023,6.18257133141674,NP/CTS/SDG/External/GSH 2023 Revision,observed_official_unodc
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,2015,4.92977342561603,GSH 2023 Revision/CTS,observed_official_unodc
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,2016,5.74238712195448,GSH 2023 Revision/CTS,observed_official_unodc
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,2017,6.58463782839173,GSH 2023 Revision/CTS,observed_official_unodc
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,2018,4.98767505522938,GSH 2023 Revision/CTS,observed_official_unodc
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,2019,4.25827764835632,GSH 2023 Revision/CTS,observed_official_unodc
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,2020,3.62211536699793,GSH 2023 Revision/CTS,observed_official_unodc
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,2021,3.50161189331694,GSH 2023 Revision/CTS,observed_official_unodc
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,2022,4.01584677979597,GSH 2023 Revision/CTS,observed_official_unodc
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,2023,4.41843313132273,GSH 2023 Revision/CTS,observed_official_unodc
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,2024,3.64930721567929,GSH 2023 Revision/CTS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2003,28.2710884352715,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2004,26.4918363852054,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2005,25.7693915381983,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2006,26.3403064568888,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2007,25.3144591379199,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2008,26.3359303856077,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2009,26.7914479705158,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2010,26.9945684769237,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2011,26.7470983503833,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2012,28.6413621085766,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2013,28.6404106359245,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2014,29.8537931807395,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2015,28.8503019791216,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2016,30.1193623667804,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2017,31.1611756216413,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2018,27.1606152370358,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2019,21.2445602088385,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2020,22.8706064004318,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2021,21.7427516470103,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2022,21.0963608054856,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2023,20.5753765300299,DATASUS,observed_official_unodc
BRA,Brazil,Americas,Latin America and the Caribbean,2024,18.6911635044563,DATASUS,observed_official_unodc
BRB,Barbados,Americas,Latin America and the Caribbean,2003,12.416471013184,OAS/CTS,observed_official_unodc
BRB,Barbados,Americas,Latin America and the Caribbean,2004,8.23051425749538,OAS/CTS,observed_official_unodc
BRB,Barbados,Americas,Latin America and the Caribbean,2005,10.7924646267668,OAS/CTS,observed_official_unodc
BRB,Barbados,Americas,Latin America and the Caribbean,2006,12.9628909469021,OAS/CTS,observed_official_unodc
BRB,Barbados,Americas,Latin America and the Caribbean,2007,9.21528188625762,OAS/CTS,observed_official_unodc
BRB,Barbados,Americas,Latin America and the Caribbean,2008,8.43372831294266,OAS/CTS,observed_official_unodc
BRB,Barbados,Americas,Latin America and the Caribbean,2009,6.93120776295269,OAS/CTS,observed_official_unodc
BRB,Barbados,Americas,Latin America and the Caribbean,2010,11.2627546154587,OAS/CTS,observed_official_unodc
BRB,Barbados,Americas,Latin America and the Caribbean,2011,9.7776844270458,OAS/CTS,observed_official_unodc
BRB,Barbados,Americas,Latin America and the Caribbean,2012,7.94403069284586,OAS/CTS,observed_official_unodc
BRB,Barbados,Americas,Latin America and the Caribbean,2013,8.64350926476149,OAS/CTS,observed_official_unodc
BRB,Barbados,Americas,Latin America and the Caribbean,2014,8.98156264819578,OAS/CTS,observed_official_unodc
BRB,Barbados,Americas,Latin America and the Caribbean,2015,11.1115093730958,OAS/CTS,observed_official_unodc
